Indicator,Group,State,Subgroup,Time Period Start Date,Time Period End Date,Value
Anxiety Disorder,By State,Delaware,Delaware,2023-06-28,2023-07-10,15.9
Anxiety Disorder,By State,District of Columbia,District of Columbia,2023-06-28,2023-07-10,32.0
Anxiety Disorder,By State,Florida,Florida,2023-06-28,2023-07-10,26.4
Anxiety Disorder,By State,Georgia,Georgia,2023-06-28,2023-07-10,30.8
Anxiety Disorder,By State,Hawaii,Hawaii,2023-06-28,2023-07-10,27.7
Anxiety Disorder,By State,Idaho,Idaho,2023-06-28,2023-07-10,27.3
Anxiety Disorder,By State,Illinois,Illinois,2023-06-28,2023-07-10,27.4
Anxiety Disorder,By State,Indiana,Indiana,2023-06-28,2023-07-10,28.2
Anxiety Disorder,By State,Iowa,Iowa,2023-06-28,2023-07-10,29.4
Anxiety Disorder,By State,Kansas,Kansas,2023-06-28,2023-07-10,29.4
Anxiety Disorder,By State,Kentucky,Kentucky,2023-06-28,2023-07-10,30.2
Anxiety Disorder,By State,Louisiana,Louisiana,2023-06-28,2023-07-10,32.5
Anxiety Disorder,By State,Maine,Maine,2023-06-28,2023-07-10,27.0
Anxiety Disorder,By State,Maryland,Maryland,2023-06-28,2023-07-10,23.5
Anxiety Disorder,By State,Massachusetts,Massachusetts,2023-06-28,2023-07-10,27.9
Anxiety Disorder,By State,Michigan,Michigan,2023-06-28,2023-07-10,28.1
Anxiety Disorder,By State,Minnesota,Minnesota,2023-06-28,2023-07-10,22.3
Anxiety Disorder,By State,Mississippi,Mississippi,2023-06-28,2023-07-10,30.2
Anxiety Disorder,By State,Missouri,Missouri,2023-06-28,2023-07-10,31.8
Anxiety Disorder,By State,Montana,Montana,2023-06-28,2023-07-10,32.1
Anxiety Disorder,By State,Nebraska,Nebraska,2023-06-28,2023-07-10,28.0
Anxiety Disorder,By State,Nevada,Nevada,2023-06-28,2023-07-10,29.1
Anxiety Disorder,By State,New Hampshire,New Hampshire,2023-06-28,2023-07-10,24.0
Anxiety Disorder,By State,New Jersey,New Jersey,2023-06-28,2023-07-10,25.7
Anxiety Disorder,By State,New Mexico,New Mexico,2023-06-28,2023-07-10,32.2
Anxiety Disorder,By State,New York,New York,2023-06-28,2023-07-10,24.7
Anxiety Disorder,By State,North Carolina,North Carolina,2023-06-28,2023-07-10,26.7
Anxiety Disorder,By State,North Dakota,North Dakota,2023-06-28,2023-07-10,25.1
Anxiety Disorder,By State,Ohio,Ohio,2023-06-28,2023-07-10,27.7
Anxiety Disorder,By State,Oklahoma,Oklahoma,2023-06-28,2023-07-10,35.7
Anxiety Disorder,By State,Oregon,Oregon,2023-06-28,2023-07-10,33.5
Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2023-06-28,2023-07-10,29.9
Anxiety Disorder,By State,Rhode Island,Rhode Island,2023-06-28,2023-07-10,23.0
Anxiety Disorder,By State,South Carolina,South Carolina,2023-06-28,2023-07-10,26.8
Anxiety Disorder,By State,South Dakota,South Dakota,2023-06-28,2023-07-10,23.5
Anxiety Disorder,By State,Tennessee,Tennessee,2023-06-28,2023-07-10,33.1
Anxiety Disorder,By State,Texas,Texas,2023-06-28,2023-07-10,24.4
Anxiety Disorder,By State,Utah,Utah,2023-06-28,2023-07-10,29.0
Anxiety Disorder,By State,Vermont,Vermont,2023-06-28,2023-07-10,21.7
Anxiety Disorder,By State,Virginia,Virginia,2023-06-28,2023-07-10,27.1
Anxiety Disorder,By State,Washington,Washington,2023-06-28,2023-07-10,29.9
Anxiety Disorder,By State,West Virginia,West Virginia,2023-06-28,2023-07-10,29.3
Anxiety Disorder,By State,Wisconsin,Wisconsin,2023-06-28,2023-07-10,22.1
Anxiety Disorder,By State,Wyoming,Wyoming,2023-06-28,2023-07-10,26.2
Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2023-06-28,2023-07-10,32.4
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2023-06-28,2023-07-10,46.6
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2023-06-28,2023-07-10,39.3
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2023-06-28,2023-07-10,33.9
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2023-06-28,2023-07-10,31.1
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2023-06-28,2023-07-10,24.0
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2023-06-28,2023-07-10,18.3
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2023-06-28,2023-07-10,20.6
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2023-06-28,2023-07-10,29.1
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2023-06-28,2023-07-10,35.5
Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender male,2023-06-28,2023-07-10,28.6
Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender female,2023-06-28,2023-07-10,34.8
Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Transgender,2023-06-28,2023-07-10,85.2
Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,2023-06-28,2023-07-10,42.5
Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Straight,2023-06-28,2023-07-10,29.8
Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Bisexual,2023-06-28,2023-07-10,56.2
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2023-06-28,2023-07-10,37.2
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2023-06-28,2023-07-10,31.4
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2023-06-28,2023-07-10,29.7
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2023-06-28,2023-07-10,26.5
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2023-06-28,2023-07-10,42.1
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2023-06-28,2023-07-10,39.8
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2023-06-28,2023-07-10,35.9
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2023-06-28,2023-07-10,37.0
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2023-06-28,2023-07-10,24.3
Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,2023-06-28,2023-07-10,59.8
Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,2023-06-28,2023-07-10,27.0
Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2023-06-28,2023-07-10,36.9
Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2023-06-28,2023-07-10,26.0
Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2023-06-28,2023-07-10,30.3
Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2023-06-28,2023-07-10,33.2
Anxiety Disorder or Depressive Disorder,By State,California,California,2023-06-28,2023-07-10,33.4
Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2023-06-28,2023-07-10,31.6
Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2023-06-28,2023-07-10,29.3
Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2023-06-28,2023-07-10,21.7
Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2023-06-28,2023-07-10,35.9
Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2023-06-28,2023-07-10,31.1
Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2023-06-28,2023-07-10,35.1
Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2023-06-28,2023-07-10,34.1
Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2023-06-28,2023-07-10,29.5
Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2023-06-28,2023-07-10,33.1
Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2023-06-28,2023-07-10,32.7
Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2023-06-28,2023-07-10,32.7
Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2023-06-28,2023-07-10,33.9
Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2023-06-28,2023-07-10,36.4
Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2023-06-28,2023-07-10,39.4
Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2023-06-28,2023-07-10,32.7
Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2023-06-28,2023-07-10,29.4
Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2023-06-28,2023-07-10,32.4
Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2023-06-28,2023-07-10,32.3
Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2023-06-28,2023-07-10,25.4
Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2023-06-28,2023-07-10,37.7
Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2023-06-28,2023-07-10,37.3
Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2023-06-28,2023-07-10,35.9
Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2023-06-28,2023-07-10,32.6
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2023-06-28,2023-07-10,35.3
Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2023-06-28,2023-07-10,27.5
Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2023-06-28,2023-07-10,30.4
Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2023-06-28,2023-07-10,35.6
Anxiety Disorder or Depressive Disorder,By State,New York,New York,2023-06-28,2023-07-10,31.5
Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2023-06-28,2023-07-10,30.9
Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2023-06-28,2023-07-10,29.2
Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2023-06-28,2023-07-10,31.4
Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2023-06-28,2023-07-10,39.4
Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2023-06-28,2023-07-10,38.1
Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2023-06-28,2023-07-10,32.6
Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2023-06-28,2023-07-10,28.1
Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2023-06-28,2023-07-10,31.1
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2023-06-28,2023-07-10,26.2
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2023-06-28,2023-07-10,38.1
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2023-06-28,2023-07-10,30.4
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2023-06-28,2023-07-10,35.1
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2023-06-28,2023-07-10,26.6
Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2023-06-28,2023-07-10,33.1
Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2023-06-28,2023-07-10,33.3
Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2023-06-28,2023-07-10,33.5
Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2023-06-28,2023-07-10,25.4
Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2023-06-28,2023-07-10,29.8
Depressive Disorder,National Estimate,United States,United States,2023-07-26,2023-08-07,21.9
Depressive Disorder,By Age,United States,18 - 29 years,2023-07-26,2023-08-07,35.5
Depressive Disorder,By Age,United States,30 - 39 years,2023-07-26,2023-08-07,26.3
Depressive Disorder,By Age,United States,40 - 49 years,2023-07-26,2023-08-07,20.7
Depressive Disorder,By Age,United States,50 - 59 years,2023-07-26,2023-08-07,19.4
Depressive Disorder,By Age,United States,60 - 69 years,2023-07-26,2023-08-07,17.2
Depressive Disorder,By Age,United States,70 - 79 years,2023-07-26,2023-08-07,10.7
Depressive Disorder,By Age,United States,80 years and above,2023-07-26,2023-08-07,12.1
Depressive Disorder,By Sex,United States,Male,2023-07-26,2023-08-07,21.3
Depressive Disorder,By Sex,United States,Female,2023-07-26,2023-08-07,22.4
Depressive Disorder,By Gender identity,United States,Cis-gender male,2023-07-26,2023-08-07,20.4
Depressive Disorder,By Gender identity,United States,Cis-gender female,2023-07-26,2023-08-07,21.9
Depressive Disorder,By Gender identity,United States,Transgender,2023-07-26,2023-08-07,51.7
Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,2023-07-26,2023-08-07,29.1
Depressive Disorder,By Sexual orientation,United States,Straight,2023-07-26,2023-08-07,19.7
Depressive Disorder,By Sexual orientation,United States,Bisexual,2023-07-26,2023-08-07,41.6
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2023-07-26,2023-08-07,24.3
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2023-07-26,2023-08-07,20.8
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2023-07-26,2023-08-07,23.5
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2023-07-26,2023-08-07,15.9
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2023-07-26,2023-08-07,30.9
Depressive Disorder,By Education,United States,Less than a high school diploma,2023-07-26,2023-08-07,30.6
Depressive Disorder,By Education,United States,High school diploma or GED,2023-07-26,2023-08-07,24.6
Depressive Disorder,By Education,United States,Some college/Associate's degree,2023-07-26,2023-08-07,25.9
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2023-07-26,2023-08-07,14.4
Depressive Disorder,By Disability status,United States,With disability,2023-07-26,2023-08-07,46.1
Depressive Disorder,By Disability status,United States,Without disability,2023-07-26,2023-08-07,17.3
Depressive Disorder,By State,Alabama,Alabama,2023-07-26,2023-08-07,25.0
Depressive Disorder,By State,Alaska,Alaska,2023-07-26,2023-08-07,24.6
Depressive Disorder,By State,Arizona,Arizona,2023-07-26,2023-08-07,24.6
Depressive Disorder,By State,Arkansas,Arkansas,2023-07-26,2023-08-07,27.2
Depressive Disorder,By State,California,California,2023-07-26,2023-08-07,23.7
Depressive Disorder,By State,Colorado,Colorado,2023-07-26,2023-08-07,22.2
Depressive Disorder,By State,Connecticut,Connecticut,2023-07-26,2023-08-07,19.9
Depressive Disorder,By State,Delaware,Delaware,2023-07-26,2023-08-07,18.5
Depressive Disorder,By State,District of Columbia,District of Columbia,2023-07-26,2023-08-07,15.7
Depressive Disorder,By State,Florida,Florida,2023-07-26,2023-08-07,20.3
Depressive Disorder,By State,Georgia,Georgia,2023-07-26,2023-08-07,23.1
Depressive Disorder,By State,Hawaii,Hawaii,2023-07-26,2023-08-07,16.3
Depressive Disorder,By State,Idaho,Idaho,2023-07-26,2023-08-07,19.9
Depressive Disorder,By State,Illinois,Illinois,2023-07-26,2023-08-07,20.8
Depressive Disorder,By State,Indiana,Indiana,2023-07-26,2023-08-07,20.2
Depressive Disorder,By State,Iowa,Iowa,2023-07-26,2023-08-07,20.9
Depressive Disorder,By State,Kansas,Kansas,2023-07-26,2023-08-07,20.6
Depressive Disorder,By State,Kentucky,Kentucky,2023-07-26,2023-08-07,27.0
Depressive Disorder,By State,Louisiana,Louisiana,2023-07-26,2023-08-07,24.7
Depressive Disorder,By State,Maine,Maine,2023-07-26,2023-08-07,18.8
Depressive Disorder,By State,Maryland,Maryland,2023-07-26,2023-08-07,20.9
Depressive Disorder,By State,Massachusetts,Massachusetts,2023-07-26,2023-08-07,20.3
Depressive Disorder,By State,Michigan,Michigan,2023-07-26,2023-08-07,21.9
Depressive Disorder,By State,Minnesota,Minnesota,2023-07-26,2023-08-07,18.1
Depressive Disorder,By State,Mississippi,Mississippi,2023-07-26,2023-08-07,25.2
Depressive Disorder,By State,Missouri,Missouri,2023-07-26,2023-08-07,21.3
Depressive Disorder,By State,Montana,Montana,2023-07-26,2023-08-07,21.2
Depressive Disorder,By State,Nebraska,Nebraska,2023-07-26,2023-08-07,22.8
Depressive Disorder,By State,Nevada,Nevada,2023-07-26,2023-08-07,27.1
Depressive Disorder,By State,New Hampshire,New Hampshire,2023-07-26,2023-08-07,19.1
Depressive Disorder,By State,New Jersey,New Jersey,2023-07-26,2023-08-07,17.7
Depressive Disorder,By State,New Mexico,New Mexico,2023-07-26,2023-08-07,25.6
Depressive Disorder,By State,New York,New York,2023-07-26,2023-08-07,18.4
Depressive Disorder,By State,North Carolina,North Carolina,2023-07-26,2023-08-07,26.3
Depressive Disorder,By State,North Dakota,North Dakota,2023-07-26,2023-08-07,17.3
Depressive Disorder,By State,Ohio,Ohio,2023-07-26,2023-08-07,21.2
Depressive Disorder,By State,Oklahoma,Oklahoma,2023-07-26,2023-08-07,23.6
Depressive Disorder,By State,Oregon,Oregon,2023-07-26,2023-08-07,22.7
Depressive Disorder,By State,Pennsylvania,Pennsylvania,2023-07-26,2023-08-07,20.0
Depressive Disorder,By State,Rhode Island,Rhode Island,2023-07-26,2023-08-07,18.2
Depressive Disorder,By State,South Carolina,South Carolina,2023-07-26,2023-08-07,26.3
Depressive Disorder,By State,South Dakota,South Dakota,2023-07-26,2023-08-07,16.3
Depressive Disorder,By State,Tennessee,Tennessee,2023-07-26,2023-08-07,24.1
Depressive Disorder,By State,Texas,Texas,2023-07-26,2023-08-07,22.9
Depressive Disorder,By State,Utah,Utah,2023-07-26,2023-08-07,23.9
Depressive Disorder,By State,Vermont,Vermont,2023-07-26,2023-08-07,15.3
Depressive Disorder,By State,Virginia,Virginia,2023-07-26,2023-08-07,19.3
Depressive Disorder,By State,Washington,Washington,2023-07-26,2023-08-07,20.5
Depressive Disorder,By State,West Virginia,West Virginia,2023-07-26,2023-08-07,26.3
Depressive Disorder,By State,Wisconsin,Wisconsin,2023-07-26,2023-08-07,17.5
Depressive Disorder,By State,Wyoming,Wyoming,2023-07-26,2023-08-07,24.7
Anxiety Disorder,National Estimate,United States,United States,2023-07-26,2023-08-07,28.2
Anxiety Disorder,By Age,United States,18 - 29 years,2023-07-26,2023-08-07,42.5
Anxiety Disorder,By Age,United States,30 - 39 years,2023-07-26,2023-08-07,34.9
Anxiety Disorder,By Age,United States,40 - 49 years,2023-07-26,2023-08-07,29.6
Anxiety Disorder,By Age,United States,50 - 59 years,2023-07-26,2023-08-07,26.5
Anxiety Disorder,By Age,United States,60 - 69 years,2023-07-26,2023-08-07,20.8
Anxiety Disorder,By Age,United States,70 - 79 years,2023-07-26,2023-08-07,13.7
Anxiety Disorder,By Age,United States,80 years and above,2023-07-26,2023-08-07,11.5
Anxiety Disorder,By Sex,United States,Male,2023-07-26,2023-08-07,24.7
